314 81 STREET,BROOKLYN,10 BROOKLYN,Precinct 68,43,3059970014,03/27/2017,Open,Site downloaded for cleaning,,976164,167707
18 EAST   21 STREET,BROOKLYN,14 BROOKLYN,Precinct 70,40,3050620043,03/08/2017,Open,Site downloaded for cleaning,,995159,177506
8895 18 AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,43,3064630107,03/22/2017,Open,Site downloaded for cleaning,,981857,158427
222-53 GARLAND DRIVE,QUEENS,11 QUEENS,Precinct 111,23,4074910032,03/05/2017,Open,Site downloaded for cleaning,,1051810,215432
701 BRUCKNER BOULEVARD,BRONX,02 BRONX,Precinct 41,08,,04/20/2017,Open,Property Research Required,,1012438,235552
501A WEST  168 STREET,MANHATTAN,12 MANHATTAN,Precinct 33,10,,04/15/2017,Open,Property Research Required,,1001647,245306
247 SULLIVAN STREET,MANHATTAN,02 MANHATTAN,Precinct 6,01,,12/09/2016,Open,Property Research Required,,984461,205306
44 CLINTON STREET,STATEN ISLAND,01 STATEN ISLAND,Precinct 120,49,,08/18/2016,Open,Property Research Required,,962773,169676
8149 BAY   16 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,43,,06/13/2016,Open,Property Research Required,,983688,161591
546 WEST  164 STREET,MANHATTAN,12 MANHATTAN,Precinct 33,07,,06/20/2016,Open,Property Research Required,,1000701,244565
290 TAAFFE PLACE,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,05/23/2016,Open,Property Research Required,,,
 north 100 1st street,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,05/26/2016,Open,Property Research Required,,,
 hicks and congress,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,05/14/2016,Open,Property Research Required,,,
 mahattan avenue and box street,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,05/18/2016,Open,Property Research Required,,,
1425 BRUCKNER BOULEVARD,BRONX,09 BRONX,Precinct 43,17,2037090005,05/01/2017,Open,Site downloaded for cleaning,,1016780,239251
908 EAST GUNHILL ROAD,BRONX,12 BRONX,Precinct 47,12,2046350024,03/08/2017,Open,Site downloaded for cleaning,,1022927,258229
720 EAST  216 STREET,BRONX,12 BRONX,Precinct 47,12,2046630024,02/09/2017,Open,Site downloaded for cleaning,,1022108,260338
1312 EAST   13 STREET,BROOKLYN,14 BROOKLYN,Precinct 70,48,3067410012,11/23/2016,Open,Site downloaded for cleaning,,994844,164252
270 WEST   39 STREET,MANHATTAN,05 MANHATTAN,Precinct 14,03,1007880086,03/14/2017,Open,Site to be cleaned.,,986969,214308
3445A BOSTON ROAD,BRONX,12 BRONX,Precinct 47,12,2047200040,01/24/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/20/2017,1026056,258554
140 VANDERBILT AVENUE,BROOKLYN,02 BROOKLYN,Precinct 88,35,3020460084,09/30/2016,Closed,Cleaning crew dispatched.  Owner refused.,03/30/2017,992581,192018
1790 RANDALL AVENUE,BRONX,09 BRONX,Precinct 43,18,2035210043,08/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/27/2016,1022081,236944
253 SOUNDVIEW AVENUE,BRONX,09 BRONX,Precinct 43,18,2034550143,12/03/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/27/2017,1024190,234687
5901 AVENUE N,BROOKLYN,18 BROOKLYN,Precinct 63,46,3078840009,01/19/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/24/2017,1006982,164988
347 GRAND STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3023840026,03/01/2017,Closed,Cleaning crew dispatched.  Owner refused.,04/18/2017,996481,198835
607 WESTCHESTER AVENUE,BRONX,01 BRONX,Precinct 40,17,2026240086,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/14/2017,1008950,236571
87-89 PARSONS BOULEVARD,QUEENS,12 QUEENS,Precinct 103,24,4097650032,01/16/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/10/2017,1039032,196948
110-30 FARMERS BOULEVARD,QUEENS,12 QUEENS,Precinct 113,27,4104370030,03/13/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/05/2017,1049084,195253
5527 NEW UTRECHT AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3056840015,02/23/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/04/2017,985493,169279
50 WEST   23 STREET,MANHATTAN,05 MANHATTAN,Precinct 13,03,1008240015,10/19/2016,Closed,Cleaning crew dispatched. No graffiti on property.,04/04/2017,986690,209688
43 MERCER STREET,MANHATTAN,02 MANHATTAN,Precinct 1,01,1004740019,01/01/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/03/2017,983907,202144
340 BOWERY,MANHATTAN,02 MANHATTAN,Precinct 9,01,1005300036,11/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/31/2017,986491,203810
957 BROADWAY,BROOKLYN,04 BROOKLYN,Precinct 83,34,3031930026,11/10/2016,Closed,Cleaning crew dispatched.  Owner refused.,02/24/2017,1002298,193152
133 EAST  103 STREET,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016310011,08/29/2016,Closed,Cleaning crew dispatched. No graffiti on property.,01/30/2017,998587,227300
60 LINCOLN PLACE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009500024,10/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,01/04/2017,990354,185943
124 NORTH    6 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023350005,09/29/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/09/2016,995499,200849
11-20 43 ROAD,QUEENS,02 QUEENS,Precinct 108,26,4004450001,09/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/02/2016,998495,212835
3684 NOSTRAND AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,48,3074050937,10/10/2016,Closed,Cleaning crew dispatched. No graffiti on property.,12/01/2016,1000716,155788
2727 MERMAID AVENUE,BROOKLYN,13 BROOKLYN,Precinct 60,47,3070120051,09/22/2016,Closed,Cleaning crew dispatched.  Cannot locate property.,11/30/2016,986023,149006
709 HART STREET,BROOKLYN,04 BROOKLYN,Precinct 83,34,3032180042,08/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/15/2016,1004988,194105
10 EAST   31 STREET,MANHATTAN,05 MANHATTAN,Unspecified,04,1008600001,07/04/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/02/2016,988321,211158
1162 SOUTHERN BOULEVARD,BRONX,03 BRONX,Precinct 42,17,2027450018,08/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/26/2016,1014170,240856
129 31 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3006720060,06/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/19/2016,983503,178942
1493 MYRTLE AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033180008,06/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/29/2016,1007573,193978
734 5 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3006490038,06/07/2016,Closed,Cleaning crew dispatched.  Owner refused.,08/08/2016,985644,179685
1170 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3051860004,05/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/27/2016,996248,173045
5002 2 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3007880032,05/26/2016,Closed,Cleaning crew dispatched.  Owner refused.,07/20/2016,979524,175727
965 AMSTERDAM AVENUE,MANHATTAN,07 MANHATTAN,Precinct 24,07,1018620003,12/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/30/2017,993922,231214
4313 8 AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,38,3007330005,09/06/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/21/2016,984315,174233
283 GRAHAM AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3027820021,05/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/31/2016,999771,198753
1785 78 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,43,3062480051,01/04/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/09/2017,984712,162252
1423 AVENUE J,BROOKLYN,14 BROOKLYN,Precinct 70,44,3067070043,01/12/2017,Closed,Cleaning crew dispatched. No graffiti on property.,03/09/2017,994789,167026
752 CONEY ISLAND AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,40,3053780044,10/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,04/26/2017,992912,172162
932 DITMAS AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,40,3054030013,02/06/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/26/2017,992893,171191
5810 NEW UTRECHT AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3057050028,02/23/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/21/2017,985312,168460
2079 FLATBUSH AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,45,3078680004,02/24/2017,Closed,Cleaning crew dispatched.  Cannot locate property.,04/20/2017,1002851,164835
38 ALLEN STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002990018,03/13/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/20/2017,986473,200147
1208 2 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014380001,01/29/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/19/2017,994691,217398
248 GRAND STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3023940016,03/01/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/18/2017,995634,199239
200 WEST  144 STREET,MANHATTAN,10 MANHATTAN,Precinct 32,09,1020290036,02/04/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/14/2017,1000836,238458
217 ST ANNS AVENUE,BRONX,01 BRONX,Precinct 40,08,2022650047,01/05/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/28/2017,1007050,233153
2032 MADISON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 25,09,1017530057,12/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/28/2017,1001172,233728
7215 NEW UTRECHT AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,43,3061920004,11/21/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/24/2017,984408,164274
138 10 AVENUE,MANHATTAN,04 MANHATTAN,Precinct 10,03,1007160004,10/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,01/26/2017,982549,210687
17 ESSEX STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002970021,10/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,01/25/2017,987040,199849
2640 BROADWAY,MANHATTAN,07 MANHATTAN,Precinct 24,07,1018720019,10/26/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/14/2016,992611,229774
301 WEST  113 STREET,MANHATTAN,10 MANHATTAN,Precinct 28,09,1018470053,09/20/2016,Closed,Cleaning crew dispatched. No graffiti on property.,12/14/2016,996156,231684
3347 BROADWAY,MANHATTAN,09 MANHATTAN,Precinct 30,07,1020020033,08/17/2016,Closed,Cleaning crew dispatched. No graffiti on property.,12/14/2016,996733,238159
29-08 30 AVENUE,QUEENS,01 QUEENS,Precinct 114,22,4005767501,10/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/09/2016,1005501,219005
107 WILSON AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,34,3031860001,09/22/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,1004507,194826
6815 3 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3058630004,08/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,977087,171092
400 SOUNDVIEW AVENUE,BRONX,09 BRONX,Precinct 43,18,2034990001,09/24/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/01/2016,1023617,235665
1160 WILLMOHR STREET,BROOKLYN,17 BROOKLYN,Precinct 67,42,3046940046,08/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/21/2016,1007580,179081
4610 BEDFORD AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,48,3074410002,06/06/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/07/2016,999629,153973
1393A 2 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,04,1014270028,07/18/2016,Closed,Cleaning crew dispatched.  Owner refused.,11/04/2016,995874,219544
43 LUDLOW STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003090026,08/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,986935,200241
666 6 AVENUE,MANHATTAN,05 MANHATTAN,Precinct 13,03,1008220079,07/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,985952,209401
1646 MADISON AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,09,1016150057,06/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/03/2016,998720,229301
1278 FLATBUSH AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3052240132,07/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/25/2016,996959,172097
192 RALPH AVENUE,BROOKLYN,03 BROOKLYN,Precinct 81,41,3016780053,07/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/12/2016,1005667,188190
135-02 ROCKAWAY BOULEVARD,QUEENS,10 QUEENS,Precinct 106,28,4117590041,07/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/05/2016,1038758,185089
720 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026200044,05/29/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/15/2016,997538,203789
1484 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,43,3063590041,06/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/14/2016,981524,162092
417 GRAHAM AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,34,3027390026,07/08/2016,Closed,Cleaning crew dispatched.  Owner refused.,08/25/2016,999528,200692
376 BEDFORD AVENUE,BROOKLYN,01 BROOKLYN,Precinct 90,34,3024430029,06/01/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/24/2016,994457,198512
1709 FLATBUSH AVENUE,BROOKLYN,18 BROOKLYN,Precinct 63,45,3075980046,05/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/17/2016,1000123,168171
5623 5 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008400001,06/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/03/2016,980369,173017
274 72 STREET,BROOKLYN,10 BROOKLYN,Precinct 68,43,3059070038,05/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/25/2016,976529,170156
706 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3026200038,05/21/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/14/2016,997575,203704
210 NORTH    7 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023290009,05/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/05/2016,996376,200469
8501 18 AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063440008,05/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,06/29/2016,983682,160688
3044 ALBANY CRESCENT,BRONX,08 BRONX,Precinct 50,14,2032660090,02/02/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/17/2017,1010895,258892
115 WEST  104 STREET,MANHATTAN,07 MANHATTAN,Precinct 24,07,1018590024,01/12/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/13/2017,994059,230099
448 EAST  136 STREET,BRONX,01 BRONX,Precinct 40,08,2022800130,01/14/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/12/2017,1005678,233399
91-02 217 STREET,QUEENS,13 QUEENS,Precinct 105,23,4106420001,01/14/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/10/2017,1055464,203047
450 61 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3057910034,11/19/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/27/2017,979296,172280
699 HINSDALE STREET,BROOKLYN,05 BROOKLYN,Precinct 75,42,3038750017,11/14/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/28/2017,1012856,178712
25-50 30 ROAD,QUEENS,01 QUEENS,Precinct 114,22,4005770043,09/29/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/22/2017,1005177,218888
1064 MYRTLE AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3015850030,09/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/13/2016,1001214,193059
88-01 ARION ROAD,QUEENS,10 QUEENS,Precinct 106,32,4113990030,09/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/30/2016,1026500,183965
2071 2 AVENUE,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016560001,08/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/08/2016,1000252,227448
172 EAST  108 STREET,MANHATTAN,11 MANHATTAN,Precinct 23,08,1016350044,06/16/2016,Closed,Cleaning crew dispatched.  Owner refused.,11/04/2016,999620,228262
207 NORTH    5 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023370034,06/26/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/13/2016,996214,199937
91-43 LAMONT AVENUE,QUEENS,04 QUEENS,Precinct 110,25,4015680037,06/30/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/26/2016,1019138,210412
1965 BERGEN STREET,BROOKLYN,16 BROOKLYN,Precinct 73,41,3014470072,05/08/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/13/2016,1007648,184929
63 DEVOE STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3027620031,05/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/26/2016,998509,199189
226 EAST 203 STREET,BRONX,07 BRONX,Precinct 52,11,2033080012,10/04/2016,Closed,10-90X - Unfounded,10/04/2016,1015890,257616
2588 ATLANTIC AVENUE,BROOKLYN,05 BROOKLYN,Precinct 75,37,3036840025,08/09/2016,Closed,10-91 - Non-Crime Corrected,08/10/2016,1012272,185436
803 MORRIS PARK AVENUE,BRONX,11 BRONX,Precinct 49,13,2040540007,06/23/2016,Closed,Graffiti is intentional.,,1022320,247531
152-11 89 AVENUE,QUEENS,12 QUEENS,Precinct 103,24,4096950014,01/20/2017,Closed,Cleaning crew dispatched.  Property cleaned.,02/24/2017,1038607,196239
259 NORTH    5 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023390001,01/19/2017,Closed,Cleaning crew dispatched.  Property cleaned.,02/22/2017,996728,199517
5 PENNYFIELD AVENUE,BRONX,10 BRONX,Precinct 45,13,,09/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/17/2016,1039004,234158
85 PARKVILLE AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,44,3054220034,06/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/26/2016,991168,168489
351 EAST  139 STREET,BRONX,01 BRONX,Precinct 40,08,2023020050,07/15/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,1005332,234536
470 LAFAYETTE AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3019500018,05/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/23/2016,996340,190406
148 NOBLE STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025730007,04/27/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,996870,204776
2801 EAST   11 STREET,BROOKLYN,13 BROOKLYN,Precinct 60,48,3088127501,04/13/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,995647,151501
2 ST NICHOLAS TERRACE,MANHATTAN,09 MANHATTAN,Precinct 26,09,1019540012,04/17/2017,Open,Site downloaded for cleaning,,997493,235258
4405 8 AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,38,3007420008,04/19/2017,Open,Site downloaded for cleaning,,984164,174039
2402 SAINT RAYMOND AVENUE,BRONX,10 BRONX,Precinct 45,18,2039790009,04/22/2017,Open,Site downloaded for cleaning,,1025858,245032
57 CLINTON STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1003490025,03/27/2017,Open,Site downloaded for cleaning,,988456,201440
30-11 30 AVENUE,QUEENS,01 QUEENS,Precinct 114,22,4005950006,03/15/2017,Open,Site downloaded for cleaning,,1005849,218799
29 AVENUE A,MANHATTAN,03 MANHATTAN,Precinct 9,02,1004300010,04/04/2017,Open,Site downloaded for cleaning,,988229,202749
40-11 28 AVENUE,QUEENS,01 QUEENS,Precinct 114,22,4006840004,03/24/2017,Open,Site downloaded for cleaning,,1008207,218146
214-42 HILLSIDE AVENUE,QUEENS,13 QUEENS,Precinct 105,23,4106730011,03/25/2017,Open,Site downloaded for cleaning,,1053377,204071
29 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002990025,01/31/2017,Open,Site downloaded for cleaning,,986592,199980
7 2 AVENUE,MANHATTAN,03 MANHATTAN,Precinct 9,02,1004560029,02/26/2017,Open,Site downloaded for cleaning,,986722,203029
65 WEST KINGSBRIDGE ROAD,BRONX,08 BRONX,Precinct 50,14,2032480001,02/23/2017,Open,Site downloaded for cleaning,,1011848,255561
184 UNDERHILL AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011710055,01/31/2017,Open,Site downloaded for cleaning,,993477,185199
5104 AVENUE N,BROOKLYN,18 BROOKLYN,Precinct 63,46,3078960041,01/28/2017,Open,Site downloaded for cleaning,,1004875,164809
131 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004150071,01/31/2017,Open,Site downloaded for cleaning,,987191,201516
2310 ADAM CLAYTON POWELL BOULEVARD,MANHATTAN,10 MANHATTAN,Precinct 32,09,1019410034,12/19/2016,Open,Site downloaded for cleaning,,999904,236453
487 RALPH AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,41,3014620010,11/22/2016,Open,Site downloaded for cleaning,,1005824,184318
1579 MCDONALD AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065640057,11/01/2016,Open,Site downloaded for cleaning,,991441,163207
 FT GEORGE HILL,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,04/22/2017,Open,Property Research Required,,,
602 MYRTLE AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,33,3019100031,11/09/2016,Open,Site downloaded for cleaning,,995260,192156
353 5 AVENUE,MANHATTAN,05 MANHATTAN,Unspecified,04,1008630081,04/16/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,988511,211916
843 WALTON AVENUE,BRONX,04 BRONX,Precinct 44,08,2024740054,04/13/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1005111,240341
2690 HYLAN BOULEVARD,STATEN ISLAND,02 STATEN ISLAND,Precinct 122,50,5039690006,04/15/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,952695,145749
1700 SOUTHERN BOULEVARD,BRONX,03 BRONX,Precinct 42,17,2029830011,05/04/2017,Open,Site downloaded for cleaning,,1015120,243954
169 58 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008440048,04/12/2017,Open,Site downloaded for cleaning,,978033,174299
795 BROADWAY,MANHATTAN,02 MANHATTAN,Precinct 6,02,1005620027,03/28/2017,Open,Site downloaded for cleaning,,986645,206029
685 WASHINGTON STREET,MANHATTAN,02 MANHATTAN,Precinct 6,03,1006320001,03/11/2017,Open,Site downloaded for cleaning,,981901,206748
2 CHRISTOPHER STREET,MANHATTAN,02 MANHATTAN,Precinct 6,03,1005930013,03/11/2017,Open,Site downloaded for cleaning,,984317,206710
